University_name,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate
Susquehanna University,Yes,0.04196780038739508,0.05484042958336507,0.06764196948246028,0.2736842105263158,0.5494505494505495,0.041359827323514474,0.007556675062972292,0.7122933884297521,0.46185372005044134,0.1354723707664884,0.08396946564885496,0.7894736842105263,0.8157894736842105,0.3056300268096515,0.578125,0.13889569626934606,0.7407407407407407
Sweet Briar College,Yes,0.007935350842480161,0.012567598446187829,0.017461066540821142,0.3684210526315789,0.6483516483516484,0.012315896394108685,0.0018319212273872224,0.628099173553719,0.6651954602774275,0.1800356506238859,0.05343511450381679,0.8736842105263158,0.9868421052631579,0.10723860589812333,0.75,0.29722698738854225,0.4722222222222222
Syracuse University,Yes,0.2165246912294587,0.27374514433696395,0.3786377221960044,0.28421052631578947,0.6373626373626373,0.31751523616048755,0.005312571559422945,0.6616735537190083,0.8023329129886507,0.24019607843137256,0.1083969465648855,0.6842105263157895,0.7894736842105263,0.23592493297587136,0.203125,0.20821158595208022,0.5277777777777778
Tabor College,Yes,0.0036656738799908358,0.0042272831137177246,0.011640711027214095,0.18947368421052632,0.3516483516483517,0.008157694261046216,0.0016945271353331806,0.28460743801652894,0.2569356872635561,0.1354723707664884,0.19083969465648856,0.49473684210526314,0.6052631578947368,0.20107238605898126,0.234375,0.07629083642807322,0.39814814814814814
Talladega College,Yes,0.09024639160227438,0.054383426003503696,0.04719207173194903,0.30526315789473685,0.5604395604395604,0.024409598781107163,0.005404167620792306,0.17179752066115703,0.18663303909205547,0.4028520499108734,0.17557251908396945,0.5052631578947369,0.4473684210526316,0.3485254691689008,0.109375,0.05248176145682131,0.3333333333333333
Taylor University,Yes,0.03515714493991211,0.03884530428821693,0.0632373761208117,0.42105263157894735,0.7802197802197802,0.05135855764347384,0.0036638424547744447,0.4455061983471074,0.349936948297604,0.15775401069518716,0.15267175572519084,0.5473684210526316,0.4868421052631579,0.3136729222520107,0.5,0.09629196750051841,0.8148148148148148
Tennessee Wesleyan College,Yes,0.0031449815674921377,0.00418919948206261,0.01006764196948246,0.06315789473684211,0.21978021978021978,0.00834814626714068,0.010808335241584612,0.24431818181818182,0.2931904161412358,0.1354723707664884,0.443969465648855,0.5368421052631579,0.5394736842105263,0.17158176943699735,0.25,0.05843874300148925,0.24074074074074073
Texas A&M Univ. at College Station,No,0.2997729781517506,0.3978596999009826,1.0,0.5052631578947369,0.8351648351648352,1.0,0.12809709182505152,0.1441115702479339,0.2572509457755359,0.22459893048128343,0.28916030534351145,0.8526315789473684,0.881578947368421,0.5522788203753352,0.453125,0.09962863121382924,0.5462962962962963
Texas A&M University at Galveston,No,0.009330806239976673,0.015576205346941884,0.032719836400818,0.22105263157894736,0.4175824175824176,0.033868715083798885,0.006091138081062515,0.13016528925619836,0.21153846153846154,0.22459893048128343,0.061068702290076333,1.0,0.8421052631578947,0.39946380697050937,0.25,0.06087054875864799,0.3055555555555556
Texas Christian University,Yes,0.08360235769479099,0.1145174803869297,0.18247601069686958,0.3368421052631579,0.6043956043956044,0.15632935500253936,0.030180902221204488,0.31766528925619836,0.24274905422446405,0.24688057040998218,0.3282442748091603,0.7684210526315789,0.9078947368421053,0.3297587131367293,0.359375,0.11257941071125606,0.5
Texas Lutheran College,Yes,0.00866432007997834,0.013367354710945236,0.028315243039169418,0.2736842105263158,0.5274725274725275,0.02399695276790249,0.01960155713304328,0.28460743801652894,0.2569356872635561,0.17557932263814616,0.22137404580152673,0.4842105263157895,0.4473684210526316,0.3029490616621984,0.375,0.07193620751409127,0.37037037037037035
Texas Southern University,No,0.08880928081977797,0.12083936324167872,0.4041214409312569,0.14736842105263157,0.8351648351648352,0.17283519553072627,0.14197389512250974,0.28512396694214875,0.24905422446406053,0.22459893048128343,0.22137404580152673,0.6,0.6710526315789473,0.42091152815013405,0.328125,0.007898655908910967,0.0
Texas Wesleyan University,Yes,0.010642950867473393,0.01633787798004418,0.038382885008651876,0.18947368421052632,0.38461538461538464,0.033805231081767396,0.0179070299977101,0.2097107438016529,0.2686002522068096,0.22459893048128343,0.2366412213740458,0.7578947368421053,0.7763157894736842,0.32171581769437,0.15625,0.0895432352442174,0.3055555555555556
The Citadel,No,0.029554495657426114,0.04455784903648412,0.09060877772534215,0.11578947368421053,0.2967032967032967,0.0598336719146775,0.013327226929242042,0.24431818181818182,0.10387767969735183,0.1354723707664884,0.08076335877862595,0.9157894736842105,0.9210526315789473,0.39142091152815023,0.265625,0.08592380341960902,0.6851851851851852
Thiel College,Yes,0.02234811405244413,0.03347551222484576,0.03429290545854963,0.14736842105263157,0.24175824175824176,0.02069578466226511,0.006365926265170597,0.456198347107438,0.5009457755359394,0.26916221033868093,0.16793893129770993,0.631578947368421,0.6842105263157895,0.24396782841823056,0.25,0.11310724451901144,0.46296296296296297
Tiffin University,Yes,0.01591235706996022,0.025211364155685888,0.034450212364322795,0.042105263157894736,0.13186813186813187,0.01660106653123413,0.016029310739638196,0.27169421487603307,0.3184110970996217,0.22459893048128343,0.1450381679389313,0.5368421052631579,0.6578947368421053,0.44235924932975873,0.625,0.036005806171885306,0.26851851851851855
Transylvania University,Yes,0.014121175514964697,0.025020945997410313,0.03287714330659116,0.5894736842105263,0.7912087912087912,0.023108176739461656,0.002289901534234028,0.44214876033057854,0.4208701134930643,0.1800356506238859,0.11450381679389313,0.7684210526315789,0.881578947368421,0.257372654155496,0.640625,0.13258054178370124,0.5555555555555556
Trenton State College,No,0.10332618249224168,0.08530733490745677,0.14299197734780558,0.5684210526315789,0.9340659340659341,0.159598781107161,0.041264025646897184,0.15759297520661156,0.5723518284993695,0.26916221033868093,0.11450381679389313,0.7684210526315789,0.8289473684210527,0.31903485254691694,0.09375,0.10025072105868381,0.6574074074074074
Tri-State University,Yes,0.024597504842438507,0.03922614060476807,0.03791096429133239,0.1368421052631579,0.34065934065934067,0.026631538852209244,0.004442408976414014,0.3675619834710744,0.40510718789407313,0.1657754010695187,0.16381679389312978,0.47368421052631576,0.3815789473684211,0.2761394101876676,0.375,0.08326578317341225,0.5092592592592593
Trinity College CT,Yes,0.06200404057234499,0.06573234823672786,0.06968695925751141,0.47368421052631576,0.8241758241758241,0.05072371762315896,0.011128921456377375,0.8507231404958677,0.6163303909205549,0.1800356506238859,0.06564885496183206,0.8736842105263158,0.9473684210526315,0.2117962466487936,0.75,0.27990272776971364,0.75
Trinity College DC,Yes,0.0034573969549913566,0.004455784903648412,0.010224948875255624,0.18947368421052632,0.43956043956043955,0.005396140172676486,0.029219143576826197,0.46859504132231405,0.7329760403530895,0.1800356506238859,0.09923664122137404,0.8526315789473684,0.9078947368421053,0.15549597855227884,0.578125,0.16249740795897977,0.7962962962962963
Trinity College VT,Yes,0.002936704642492658,0.0043034503770279535,0.008809186723297153,0.15789473684210525,0.3516483516483517,0.010950990350431691,0.024730936569727503,0.4478305785123967,0.5403530895334174,0.20231729055258468,0.03816793893129771,0.5263157894736842,0.7105263157894737,0.2117962466487936,0.40625,0.12064772748694554,0.6296296296296297
Trinity University,Yes,0.04882011121987795,0.06649402086983015,0.08903570866761051,0.6421052631578947,0.9230769230769231,0.06256348400203149,0.004305014884359973,0.5113636363636364,0.5312105926860026,0.1800356506238859,0.0366412213740458,0.9052631578947369,0.9473684210526315,0.19034852546916892,0.3125,0.21710935585424246,0.7685185185185185
Tulane University,Yes,0.144794118259638,0.19243659075329422,0.18688060405851817,0.4842105263157895,0.7252747252747253,0.15242508887760284,0.0702083810396153,0.862603305785124,0.657313997477932,0.11319073083778966,0.08396946564885496,0.9473684210526315,0.9736842105263158,0.1769436997319035,0.328125,0.25890248270401717,0.5925925925925926
Tusculum College,Yes,0.011351092412471623,0.01142508949653439,0.017303759635047978,0.11578947368421053,0.27472527472527475,0.026790248857287962,0.0017861231967025418,0.2768595041322314,0.255359394703657,0.15775401069518716,0.08396946564885496,0.6526315789473685,0.6052631578947368,0.5201072386058981,0.4375,0.032933059362452166,0.3888888888888889
Tuskegee University,Yes,0.045529335804886176,0.06683677355472618,0.09060877772534215,0.2,0.5494505494505495,0.08525901472828847,0.00654911838790932,0.22701446280991736,0.25457124842370743,0.22459893048128343,0.17938931297709923,0.6526315789473685,0.6578947368421053,0.26005361930294907,0.109375,0.14489038022885367,0.5092592592592593
Union College KY,Yes,0.008393560077479016,0.011882093076395765,0.02233758061978921,0.08421052631578947,0.3956043956043956,0.015712290502793297,0.003526448362720403,0.28202479338842973,0.18442622950819673,0.1800356506238859,0.05343511450381679,0.5473684210526316,0.8421052631578947,0.3109919571045577,0.140625,0.06933474089015401,0.5
Union College NY,Yes,0.07110574219482224,0.062457155914387996,0.07755230454616957,0.5052631578947369,0.8241758241758241,0.0563737938039614,0.0055873597435310285,0.846694214876033,0.6973518284993695,0.15775401069518716,0.1181679389312977,0.9052631578947369,0.9473684210526315,0.2412868632707775,0.765625,0.2304560107074858,0.7222222222222222
Univ. of Wisconsin at OshKosh,No,0.09828588090725429,0.10770051032066418,0.23281422054428189,0.1368421052631579,0.42857142857142855,0.24203275774504826,0.0673689031371651,0.23419421487603306,0.0967843631778058,0.18805704099821746,0.250381679389313,0.6842105263157895,0.7105263157894737,0.4477211796246649,0.21875,0.051181028144852675,0.42592592592592593
University of Alabama at Birmingham,No,0.035740320329910646,0.045243354406276186,0.1420481359131666,0.24210526315789474,0.2857142857142857,0.21651218892839005,0.2151133501259446,0.10847107438016529,0.5351513240857503,0.2914438502673797,0.29770992366412213,0.9263157894736842,0.9473684210526315,0.11260053619302951,0.25,0.24819499688955077,0.21296296296296297
University of Arkansas at Fayetteville,No,0.06569054214483577,0.11562190570492802,0.3300298883120969,0.25263157894736843,0.6153846153846154,0.31230954799390553,0.07002518891687658,0.13884297520661157,0.23959646910466584,0.1800356506238859,0.26717557251908397,0.6842105263157895,0.8552631578947368,0.3297587131367293,0.15625,0.06850528776368127,0.26851851851851855
University of California at Berkeley,No,0.41222168995896946,0.3115241069388377,0.5002359603586597,0.9894736842105263,1.0,0.615572625698324,0.09434394321044196,0.4807851239669422,0.7039722572509458,0.24064171122994651,0.25694656488549616,0.8947368421052632,0.9605263157894737,0.3565683646112601,0.15625,0.20233000923709163,0.6296296296296297
University of California at Irvine,No,0.3252660737716868,0.4076091096046919,0.3843007708038383,0.8842105263157894,1.0,0.39798120873539866,0.039523700480879324,0.5002066115702479,0.555170239596469,0.3092691622103387,0.23938931297709923,0.9263157894736842,0.9473684210526315,0.3646112600536194,0.171875,0.24031519218805963,0.5185185185185185
University of Central Florida,No,0.14381521671214045,0.10994744458831594,0.29620890357086677,0.25263157894736843,0.5604395604395604,0.3869667343829355,0.3275017174261507,0.22097107438016528,0.38682219419924335,0.26916221033868093,0.20610687022900764,0.7578947368421053,0.9736842105263158,0.5281501340482574,0.140625,0.06703489358493411,0.3333333333333333
University of Charleston,Yes,0.012517443192468706,0.017632721456318074,0.026584867075664622,0.22105263157894736,0.37362637362637363,0.02006094464195023,0.027936798717655142,0.36983471074380164,0.27742749054224464,0.1354723707664884,0.07633587786259542,0.18947368421052632,0.4473684210526316,0.0,0.15625,0.08477387976699907,0.4351851851851852
University of Chicago,Yes,0.13052714889717368,0.11147078985452052,0.13953122542079596,0.7052631578947368,0.9340659340659341,0.10160614525139665,0.0017403251660178612,0.8569214876033058,0.725094577553594,0.1800356506238859,0.1532824427480916,0.9578947368421052,0.9868421052631579,0.07506702412868632,0.5625,0.6346824514110129,0.7407407407407407
University of Cincinnati,No,0.14108678899464727,0.2087363851016833,0.37328928739971684,0.2631578947368421,0.5274725274725275,0.34589258506856274,0.09205404167620793,0.3392045454545455,0.4598045397225725,0.20499108734402852,0.24442748091603053,0.8526315789473684,0.9342105263157895,0.22252010723860594,0.09375,0.20176447301449657,0.4074074074074074
University of Connecticut at Storrs,No,0.20107054339449731,0.2709650392261406,0.3191757118137486,0.23157894736842105,0.5934065934065934,0.3916645505332656,0.07597893290588505,0.48119834710743803,0.5189155107187894,0.26916221033868093,0.31297709923664124,0.8526315789473684,0.9342105263157895,0.36193029490616624,0.25,0.131807642279488,0.5648148148148148
University of Dallas,Yes,0.012496615499968758,0.01965115393403915,0.03319175711813749,0.45263157894736844,0.7142857142857143,0.029170898933468765,0.0032974582092970004,0.43491735537190085,0.7014501891551072,0.1800356506238859,0.1450381679389313,0.8105263157894737,0.9078947368421053,0.2922252010723861,0.40625,0.10452994514298641,0.49074074074074076
University of Dayton,Yes,0.130797908899673,0.1988346408713535,0.2315557652980966,0.2631578947368421,0.46153846153846156,0.1825165058405282,0.030409892374627892,0.4669421487603306,0.38461538461538464,0.1800356506238859,0.09923664122137404,0.7684210526315789,0.8026315789473685,0.3297587131367293,0.390625,0.10760269195241955,0.7685185185185185
University of Delaware,Yes,0.299189802761752,0.3977454490060172,0.5060563158722667,0.22105263157894736,0.5274725274725275,0.44410233621127476,0.2070528967254408,0.40702479338842973,0.38619167717528374,0.19340463458110516,0.16030534351145037,0.7789473684210526,0.8289473684210527,0.4235924932975872,0.234375,0.14070541218165022,0.6018518518518519
University of Denver,Yes,0.060254514402349364,0.07346332546271613,0.08573226364637408,0.29473684210526313,0.5604395604395604,0.08021203656678517,0.02532631096862835,0.6638429752066116,0.4594892812105927,0.1354723707664884,0.16793893129770993,0.8,0.881578947368421,0.35924932975871315,0.328125,0.161667954832507,0.5277777777777778
University of Detroit Mercy,Yes,0.01762022785495595,0.025097113260720543,0.05977662419380211,0.24210526315789474,0.45054945054945056,0.0638014220416455,0.10148843599725212,0.4540289256198347,0.3493064312736444,0.22459893048128343,0.29251908396946563,0.6736842105263158,0.7236842105263158,0.29490616621983917,0.21875,0.14524855316983054,0.37962962962962965
University of Dubuque,Yes,0.010309707787474226,0.01850864498438571,0.01604530438886267,0.10526315789473684,0.32967032967032966,0.01660106653123413,0.005953743989008472,0.41787190082644626,0.2900378310214376,0.1354723707664884,0.19083969465648856,0.8105263157894737,0.9736842105263158,0.37533512064343166,0.28125,0.10520858861010048,0.32407407407407407
University of Evansville,Yes,0.04196780038739508,0.05918196359204814,0.10366525090451471,0.35789473684210527,0.6373626373626373,0.0765617064499746,0.018594000457980306,0.48863636363636365,0.403530895334174,0.26916221033868093,0.1083969465648855,0.5473684210526316,0.75,0.3565683646112601,0.40625,0.0866024468867231,0.6203703703703703
University of Florida,No,0.2575135900693562,0.33376494782542465,0.5644171779141104,0.5578947368421052,0.8351648351648352,0.772314626714068,0.15044653079917564,0.2453512396694215,0.37831021437578816,0.23796791443850268,0.19541984732824427,0.8421052631578947,0.9605263157894737,0.2922252010723861,0.3125,0.21775029690651687,0.5185185185185185
University of Georgia,No,0.23199966675692,0.297014243278239,0.516753185464842,0.4421052631578947,0.7692307692307693,0.6162392077196547,0.1258071902908175,0.17339876033057852,0.28688524590163933,0.19117647058823528,0.2297709923664122,0.8421052631578947,0.9342105263157895,0.32707774798927614,0.34375,0.08850641883612645,0.49074074074074076
University of Hartford,Yes,0.10413846249973965,0.15111585040749487,0.18231870379109644,0.10526315789473684,0.18681318681318682,0.11519172168613509,0.06475841538813831,0.6136363636363636,0.6651954602774275,0.1800356506238859,0.18167938931297709,0.5578947368421052,0.6842105263157895,0.21983914209115282,0.140625,0.14023413199615437,0.5185185185185185
University of Hawaii at Manoa,No,0.0728760960573178,0.09638967171909513,0.2504325939908762,0.3684210526315789,0.6593406593406593,0.3456386490604368,0.11037325395008014,0.10950413223140495,0.19829760403530897,0.26336898395721925,0.15740458015267175,0.8105263157894737,0.8289473684210527,0.24932975871313676,0.09375,0.18185759797915058,0.4074074074074074
University of Illinois - Urbana,No,0.30945785516422636,0.44100845456622745,0.8919301557338367,0.5368421052631579,0.8681318681318682,0.8025330116810564,0.04167620792305931,0.26962809917355374,0.44041614123581335,0.1800356506238859,0.2644274809160305,0.8315789473684211,0.868421052631579,0.39946380697050937,0.203125,0.10128753746677474,0.6574074074074074
University of Illinois at Chicago,No,0.17293233082706766,0.21536293700967324,0.4207959729432122,0.22105263157894736,0.45054945054945056,0.4246762315896394,0.13350125944584382,0.25258264462809915,0.521437578814628,0.23796791443850268,0.4546564885496183,0.7789473684210526,0.7894736842105263,0.20107238605898126,0.09375,0.20165136576997758,0.2222222222222222
University of Indianapolis,Yes,0.02928373565492679,0.04585269251275802,0.0555293377379267,0.2631578947368421,0.46153846153846156,0.04056627729812087,0.07533776047629952,0.4535123966942149,0.362547288776797,0.19117647058823528,0.1763358778625954,0.49473684210526314,0.42105263157894735,0.23056300268096516,0.359375,0.06690293513299526,0.5462962962962963
University of Kansas,No,0.17699373086455752,0.20904105415492422,0.5735409784489539,0.25263157894736843,0.45054945054945056,0.5631348400203149,0.0765743073047859,0.2403925619834711,0.25283732660781844,0.26916221033868093,0.3711450381679389,0.8421052631578947,0.9210526315789473,0.3002680965147453,0.265625,0.12198616321375384,0.4351851851851852
University of La Verne,Yes,0.031574781829921066,0.03416101759463783,0.030045619002674218,0.15789473684210525,0.31868131868131866,0.04101066531234129,0.06965880467139914,0.5785123966942148,0.5154476670870114,0.23796791443850268,0.31267175572519085,0.6105263157894737,0.5789473684210527,0.3109919571045577,0.359375,0.13107244519011443,0.3425925925925926
University of Louisville,No,0.09780684397975549,0.11367964049051718,0.28126474752241626,0.15789473684210525,0.26373626373626374,0.30805611985779585,0.28381039615296544,0.21694214876033058,0.28688524590163933,0.19340463458110516,0.33435114503816793,0.8,0.8947368421052632,0.23056300268096516,0.375,0.13235432729466323,0.19444444444444445
University of Maine at Farmington,No,0.023472809447441317,0.027839134739888794,0.06339468302658487,0.2,0.42857142857142855,0.056088115794819704,0.01570872452484543,0.2308884297520661,0.3452080706179067,0.15775401069518716,0.2132824427480916,0.6210526315789474,0.6710526315789473,0.35924932975871315,0.40625,0.04761814994250382,0.4537037037037037
University of Maine at Machias,No,0.007497969299981255,0.011310838601569046,0.02155104609092339,0.16842105263157894,0.3956043956043956,0.015680548501777553,0.014472177696359056,0.22004132231404958,0.2994955863808323,0.22459893048128343,0.022900763358778626,0.4,0.2894736842105263,0.3378016085790885,0.0625,0.051821969197127074,0.5
University of Maine at Presque Isle,No,0.007914523149980214,0.011767842181430422,0.031461381154632685,0.09473684210526316,0.34065934065934067,0.026504570848146267,0.02299061140370964,0.22004132231404958,0.2916141235813367,0.1354723707664884,0.21755725190839695,0.6210526315789474,0.5657894736842105,0.34048257372654156,0.171875,0.060738590306709146,0.23148148148148148
University of Maryland at Baltimore County,No,0.08722637618978193,0.0960469190341991,0.14944156048450527,0.2736842105263158,0.5274725274725275,0.20114906043676994,0.11866269750400733,0.32303719008264464,0.41424968474148804,0.17736185383244207,0.3844274809160305,0.7789473684210526,0.8421052631578947,0.4262734584450402,0.09375,0.08354855128470978,0.4166666666666667
University of Maryland at College Park,No,0.29598233811676006,0.3900906390433392,0.5307535000786534,0.22105263157894736,0.4835164835164835,0.6094781615033011,0.18273414243187544,0.3297004132231405,0.5305800756620429,0.20231729055258468,0.1984732824427481,0.8526315789473684,0.8947368421052632,0.418230563002681,0.1875,0.10999679529473863,0.49074074074074076
University of Massachusetts at Amherst,No,0.2990231812217524,0.4700281818874248,0.594777410728331,0.11578947368421053,0.32967032967032966,0.5124111223971559,0.0888023814975956,0.3215909090909091,0.33370113493064313,0.1800356506238859,0.17557251908396945,0.8421052631578947,0.8947368421052632,0.38069705093833783,0.234375,0.13365506060663185,0.5370370370370371
University of Massachusetts at Dartmouth,No,0.06802324370482994,0.09616116992916444,0.15274500550574172,0.09473684210526316,0.3076923076923077,0.14363255459624175,0.07460499198534463,0.2365185950413223,0.4287515762925599,0.1800356506238859,0.15267175572519084,0.6947368421052632,0.868421052631579,0.3351206434316354,0.3125,0.08060776292721548,0.42592592592592593
University of Miami,Yes,0.14664778289213337,0.20237641861527916,0.2529495044832468,0.43157894736842106,0.6593406593406593,0.24190578974098528,0.040073276849095486,0.731404958677686,0.748108448928121,0.23796791443850268,0.2648854961832061,0.7789473684210526,0.9210526315789473,0.09115281501340484,0.265625,0.26983618300752166,0.4537037037037037
University of Michigan at Ann Arbor,No,0.397204923666507,0.49006017213801506,0.764196948246028,0.6842105263157895,0.9120879120879121,0.6953402742508887,0.061277765056102586,0.6917355371900826,0.45381462799495587,0.16934046345811052,0.20610687022900764,0.8631578947368421,0.9736842105263158,0.2412868632707775,0.40625,0.21982392972269874,0.7129629629629629
University of Minnesota at Duluth,No,0.08562264386728595,0.11630741107472009,0.25499449425829795,0.14736842105263157,0.3956043956043956,0.1824530218384967,0.05738493244790474,0.33512396694214874,0.26702395964691045,0.2927807486631016,0.3603053435114504,0.7473684210526316,0.881578947368421,0.44235924932975873,0.171875,0.06045582219541162,0.39814814814814814
University of Minnesota at Morris,No,0.028679732572428302,0.030543072587401934,0.08699071889255938,0.5789473684210527,0.8461538461538461,0.054183595733875066,0.007007098694756126,0.387551652892562,0.22068095838587642,0.22459893048128343,0.19083969465648856,0.6947368421052632,0.7105263157894737,0.32439678284182305,0.25,0.0665447621920184,0.37962962962962965
University of Minnesota Twin Cities,No,0.22854226980192865,0.24087897021860005,0.5488437942425672,0.2631578947368421,0.5054945054945055,0.5193943626206196,1.0,0.3413739669421488,0.30958385876418665,0.27540106951871657,0.40610687022900765,0.8421052631578947,0.868421052631579,0.26005361930294907,0.578125,0.24385921918298867,0.32407407407407407
University of Mississippi,No,0.07837460687730406,0.12609490441008456,0.2570394840333491,0.2631578947368421,0.4175824175824176,0.23441467750126968,0.03677581863979849,0.13305785123966943,0.3199873896595208,0.22459893048128343,0.04580152671755725,0.7684210526315789,0.8157894736842105,0.47721179624664883,0.21875,0.07135182008407638,0.39814814814814814
University of Missouri at Columbia,No,0.1352342074021619,0.1738517785055983,0.4569765612710398,0.3263157894736842,0.5824175824175825,0.4647981208735399,0.07245248454316465,0.346952479338843,0.2687578814627995,0.22459893048128343,0.2645801526717557,0.8315789473684211,0.8289473684210527,0.2734584450402145,0.234375,0.13118555243463345,0.4444444444444444
University of Missouri at Rolla,No,0.03740653572990649,0.06679868992307106,0.1239578417492528,0.5052631578947369,0.7472527472527473,0.12020695784662265,0.025646897183421113,0.346952479338843,0.28688524590163933,0.26916221033868093,0.18091603053435115,0.8421052631578947,0.8421052631578947,0.31903485254691694,0.359375,0.12277791392538692,0.3611111111111111
University of Missouri at Saint Louis,No,0.032012163372419966,0.04071140223931754,0.06984426616328457,0.17894736842105263,0.4945054945054945,0.14772727272727273,0.20842683764598122,0.2534090909090909,0.3442622950819672,0.1800356506238859,0.6164885496183206,0.6631578947368421,0.6447368421052632,0.2922252010723861,0.234375,0.061209870492205026,0.35185185185185186
University of Mobile,Yes,0.007727073917480683,0.00986366059867469,0.03680981595092025,0.16842105263157894,0.4945054945054945,0.04056627729812087,0.013739409205404167,0.19679752066115702,0.2994955863808323,0.20231729055258468,0.1450381679389313,0.5368421052631579,0.5131578947368421,0.3780160857908848,0.0625,0.04196278771655325,0.3888888888888889
University of Montevallo,No,0.026451169474933874,0.031228577957193998,0.08415919458864245,0.17894736842105263,0.7582417582417582,0.07129253428136109,0.015113350125944584,0.10847107438016529,0.19703656998738966,0.09090909090909091,0.05343511450381679,0.6736842105263158,0.631578947368421,0.43967828418230565,0.125,0.050841706411295644,0.37962962962962965
University of Nebraska at Lincoln,No,0.1290483827296774,0.22587401934648488,0.5491584080541135,0.3368421052631579,0.5934065934065934,0.5178707465718639,0.14517975727043736,0.1681301652892562,0.2151639344262295,0.1800356506238859,0.2778625954198473,0.8210526315789474,0.8947368421052632,0.3378016085790885,0.75,0.06837332931174242,0.39814814814814814
University of New England,Yes,0.023493637139941265,0.02582070226216772,0.03618058832782759,0.18947368421052632,0.4945054945054945,0.021616302691721687,0.007236088848179528,0.4705578512396694,0.5146595208070618,0.3582887700534759,0.3435114503816794,0.6736842105263158,0.6710526315789473,0.23860589812332442,0.203125,0.12313608686636379,0.5
University of New Hampshire,No,0.20138295878199655,0.2882169243659075,0.3923234229982696,0.24210526315789474,0.5824175824175825,0.32437150837988826,0.06123196702541791,0.45661157024793386,0.3281841109709962,0.24688057040998218,0.33587786259541985,0.8526315789473684,0.8289473684210527,0.4021447721179625,0.25,0.08801628744321074,0.6018518518518519
University of North Carolina at Asheville,No,0.03490721262991273,0.03454185391118897,0.056473179172565675,0.3263157894736842,0.7142857142857143,0.0601193499238192,0.04932447904740096,0.18760330578512396,0.25851197982345525,0.22459893048128343,0.07633587786259542,0.7263157894736842,0.7763157894736842,0.28150134048257375,0.171875,0.0721058683808698,0.25
University of North Carolina at Chapel Hill,No,0.3023139566367442,0.22518851397669282,0.5184835614283467,0.7789473684210526,0.9120879120879121,0.4593067546978162,0.05033203572246393,0.3130165289256198,0.38146279949558637,0.20231729055258468,0.1450381679389313,0.8421052631578947,0.9078947368421053,0.17158176943699735,0.359375,0.23954229268384641,0.6759259259259259
University of North Carolina at Charlotte,No,0.11917605648470206,0.16638738670119582,0.26663520528551204,0.18947368421052632,0.5824175824175825,0.31615033011681054,0.14902679184795053,0.2535123966942149,0.20948928121059268,0.22459893048128343,0.25190839694656486,0.7473684210526316,0.881578947368421,0.3833780160857909,0.109375,0.05732652176371897,0.48148148148148145
University of North Carolina at Greensboro,No,0.10642950867473393,0.15469571178307565,0.23045461695768443,0.14736842105263157,0.38461538461538464,0.23466861350939563,0.08454316464392031,0.32732438016528925,0.2719104665825977,0.22459893048128343,0.16030534351145037,0.7052631578947368,0.9210526315789473,0.3485254691689008,0.265625,0.07928817840782702,0.39814814814814814
University of North Carolina at Wilmington,No,0.1247578780746881,0.14410846218295376,0.2224319647632531,0.14736842105263157,0.6373626373626373,0.20619603859827323,0.05239294710327456,0.2695247933884298,0.2994955863808323,0.1800356506238859,0.19083969465648856,0.7789473684210526,0.8026315789473685,0.44504021447721187,0.234375,0.05314155371651554,0.4166666666666667
University of North Dakota,No,0.05615145897985962,0.08290806611318455,0.2543652666352053,0.2,0.4945054945054945,0.2601256983240223,0.06567437600183192,0.17014462809917355,0.14549180327868852,0.15775401069518716,0.1450381679389313,0.9368421052631579,0.9605263157894737,0.35924932975871315,0.25,0.11759383188493223,0.3611111111111111
University of North Florida,No,0.035802803407410495,0.04497676898469038,0.08258612553091081,0.45263157894736844,0.8351648351648352,0.11861985779583545,0.16427753606594916,0.22179752066115702,0.40668348045397223,0.22459893048128343,0.35938931297709925,0.7789473684210526,0.8026315789473685,0.41018766756032177,0.21875,0.05500782325107923,0.3425925925925926
University of North Texas,No,0.09032970237227418,0.10149287836088049,0.31681610822715117,0.23157894736842105,0.46153846153846156,0.441467750126968,0.2350812915044653,0.09111570247933884,0.2835750315258512,0.15775401069518716,0.22137404580152673,0.8210526315789474,0.9210526315789473,0.5388739946380697,0.09375,0.04658133353441288,0.23148148148148148
University of Northern Colorado,No,0.11349009643221628,0.14985909056287608,0.26144407739499764,0.11578947368421053,0.3076923076923077,0.26422041645505334,0.0685596519349668,0.27846074380165287,0.37011349306431274,0.19786096256684493,0.31083969465648853,0.7052631578947368,0.6710526315789473,0.5093833780160858,0.125,0.05887232077214546,0.2777777777777778
University of Northern Iowa,No,0.08462291462728844,0.12594256988346408,0.28598395469561116,0.17894736842105263,0.4725274725274725,0.31729304215337734,0.06626975040073277,0.19922520661157025,0.1812736443883985,0.22237076648841356,0.3251908396946565,0.7368421052631579,0.7631578947368421,0.3699731903485255,0.40625,0.0593247497502215,0.6203703703703703
University of Notre Dame,Yes,0.15868618915710328,0.13816741564475588,0.2943212207015888,0.8210526315789474,0.9560439560439561,0.23908075165058404,0.0013281428898557362,0.7494834710743802,0.4129886506935687,0.22459893048128343,0.16793893129770993,0.9263157894736842,0.8947368421052632,0.28418230563002683,0.71875,0.20265047976322884,0.8055555555555556
